id,hhb,hbo2,ca,na
10000,7.957630157470703,4.541557788848877,7.4154558181762695,3.424834966659546
10001,7.791923999786377,2.3217082023620605,8.879439353942871,3.1636667251586914
10002,8.7200345993042,4.426837921142578,10.219403266906738,3.5198445320129395
10003,8.035261154174805,4.281314849853516,8.49060344696045,4.100100517272949
10004,6.533651351928711,3.0833518505096436,9.109954833984375,3.5894603729248047
10005,6.843282222747803,4.118490219116211,8.135937690734863,2.8274240493774414
10006,9.484617233276367,2.7957005500793457,9.981908798217773,3.050612449645996
10007,9.346908569335938,4.528261184692383,10.07429027557373,3.018280029296875
10008,7.285526752471924,4.356717109680176,9.20154857635498,2.88002872467041
10009,9.985163688659668,4.0542731285095215,8.103861808776855,2.617525577545166
10010,9.57717514038086,4.383988380432129,10.953646659851074,6.0716986656188965
10011,8.745050430297852,3.529862880706787,5.389479637145996,4.709259986877441
10012,9.390783309936523,3.8781895637512207,8.686429023742676,2.6990764141082764
10013,7.293784141540527,4.553569793701172,9.908783912658691,3.3068654537200928
10014,10.288177490234375,3.8574182987213135,7.649590492248535,2.1297621726989746
10015,5.38613748550415,3.4392752647399902,8.194485664367676,4.126466751098633
10016,10.115556716918945,3.6899161338806152,7.641358852386475,3.0692434310913086
10017,7.724531650543213,3.8883986473083496,8.342609405517578,3.401716947555542
10018,10.267975807189941,4.475411415100098,9.67374038696289,2.7596733570098877
10019,7.379380702972412,3.8455371856689453,7.865070343017578,2.3775672912597656
10020,9.17545223236084,3.4719579219818115,9.701123237609863,2.8774328231811523
10021,9.922243118286133,4.5786261558532715,9.674720764160156,2.81289005279541
10022,12.45071792602539,4.801767349243164,8.267939567565918,3.238248109817505
10023,7.472700595855713,4.337523937225342,8.815238952636719,2.686159610748291
10024,7.007335662841797,4.116053104400635,10.003820419311523,3.278243064880371
10025,9.666674613952637,4.357287406921387,9.176536560058594,3.1609487533569336
10026,9.248687744140625,3.649644374847412,6.518774032592773,3.362325668334961
10027,14.041067123413086,5.004353046417236,11.496718406677246,3.429396390914917
10028,1.3292930126190186,3.899763345718384,7.681481838226318,3.4725756645202637
10029,8.572286605834961,3.4625253677368164,8.247699737548828,3.338250160217285
10030,3.1065759658813477,3.4711363315582275,9.606802940368652,2.871523857116699
10031,7.983641147613525,4.304169178009033,7.896998882293701,1.6633033752441406
10032,13.583503723144531,4.341546058654785,9.165626525878906,2.6893744468688965
10033,9.318815231323242,4.154544353485107,8.157003402709961,3.65348219871521
10034,10.519807815551758,4.141848564147949,6.060891151428223,4.376124382019043
10035,6.577455997467041,2.808272123336792,8.22599983215332,1.999056100845337
10036,7.944276332855225,4.045400142669678,8.800289154052734,4.101741790771484
10037,6.53004264831543,4.006457328796387,9.215941429138184,2.888298511505127
10038,9.864472389221191,4.255086898803711,8.026426315307617,4.017398834228516
10039,9.087756156921387,3.257469654083252,8.377660751342773,3.1887240409851074
10040,4.349165439605713,3.9981250762939453,10.184551239013672,2.9850285053253174
10041,7.97765588760376,3.8301138877868652,9.985190391540527,4.412933826446533
10042,8.374710083007812,4.374264717102051,10.472705841064453,1.8864843845367432
10043,9.752357482910156,3.8133058547973633,7.573196887969971,2.829274892807007
10044,6.37070894241333,4.199803829193115,10.612225532531738,2.8664510250091553
10045,9.149665832519531,3.9014158248901367,7.693567276000977,2.6791999340057373
10046,6.920820236206055,4.192878723144531,9.649324417114258,3.1269099712371826
10047,8.36341667175293,4.19547176361084,11.074319839477539,4.132767677307129
10048,6.673871040344238,3.8967299461364746,8.35118293762207,2.8947086334228516
10049,7.332242012023926,4.5793352127075195,8.934771537780762,2.130828380584717
10050,7.647067546844482,4.667374610900879,10.130342483520508,1.8145511150360107
