id,hhb,hbo2,ca,na
10000,9.439839363098145,4.366730690002441,7.980802536010742,3.152348756790161
10001,6.329486846923828,3.2509267330169678,9.111393928527832,2.900348663330078
10002,10.030647277832031,4.494940757751465,10.69259262084961,3.2728586196899414
10003,8.150308609008789,4.257396697998047,9.605203628540039,3.892442226409912
10004,6.4982781410217285,3.3610293865203857,9.591716766357422,3.3530335426330566
10005,7.472046375274658,4.393373012542725,9.252629280090332,2.259537696838379
10006,7.454117774963379,3.151242733001709,10.55384349822998,2.749711751937866
10007,8.869723320007324,4.527099132537842,10.348148345947266,2.9579927921295166
10008,6.684387683868408,4.092853546142578,8.708507537841797,3.1926684379577637
10009,9.035512924194336,3.7578248977661133,8.578689575195312,3.072962522506714
10010,9.725085258483887,4.288731098175049,10.875749588012695,5.644369125366211
10011,8.374176025390625,3.4154062271118164,5.952263832092285,4.633055210113525
10012,9.267558097839355,3.6382741928100586,9.160733222961426,2.8225200176239014
10013,7.801307201385498,4.167424201965332,9.366338729858398,2.9247517585754395
10014,9.39681625366211,4.009034633636475,7.310316562652588,2.9360437393188477
10015,5.46408748626709,3.68977689743042,8.643765449523926,3.3899261951446533
10016,9.755504608154297,3.7346158027648926,8.244575500488281,3.961721897125244
10017,8.899913787841797,3.7378480434417725,8.216350555419922,3.5986745357513428
10018,10.378186225891113,4.315217018127441,9.448392868041992,2.739509344100952
10019,7.272882461547852,3.6604061126708984,7.809385776519775,2.312574863433838
10020,8.539743423461914,4.064353942871094,8.708370208740234,3.2113802433013916
10021,10.464986801147461,4.45936918258667,10.006823539733887,2.577782154083252
10022,12.218318939208984,4.524473667144775,7.638251781463623,3.356724977493286
10023,7.460754871368408,4.121826171875,8.649097442626953,2.557527542114258
10024,7.271861553192139,4.024738788604736,10.073135375976562,3.3164262771606445
10025,9.695755004882812,4.412910461425781,9.16933822631836,3.153867483139038
10026,8.9393310546875,3.796569347381592,7.376403331756592,2.837536573410034
10027,12.976682662963867,4.9361186027526855,11.018070220947266,3.5765769481658936
10028,1.987838864326477,4.1373701095581055,7.545703411102295,3.4760661125183105
10029,8.461971282958984,3.5931057929992676,7.86090612411499,2.468580961227417
10030,3.2760655879974365,3.6322455406188965,9.60467529296875,2.638115644454956
10031,6.866275787353516,4.121018886566162,8.073486328125,2.8769776821136475
10032,12.56788444519043,4.019963264465332,8.709084510803223,3.3784289360046387
10033,9.486888885498047,3.9976437091827393,8.28007984161377,3.3980958461761475
10034,10.209372520446777,4.231750965118408,6.617487907409668,3.527255058288574
10035,6.650522232055664,3.1111021041870117,8.580009460449219,2.315748453140259
10036,8.314610481262207,4.030051231384277,8.916048049926758,4.838074207305908
10037,6.7091474533081055,4.032218933105469,8.607234954833984,2.76167368888855
10038,10.55150032043457,4.0830841064453125,8.049345970153809,3.6600136756896973
10039,8.168586730957031,3.2106363773345947,8.080190658569336,3.707113742828369
10040,4.856201648712158,4.094046592712402,10.406333923339844,3.2573678493499756
10041,7.840845108032227,3.8152618408203125,9.97184944152832,3.5354695320129395
10042,8.626001358032227,4.021221160888672,10.928268432617188,2.9356889724731445
10043,10.616178512573242,3.7757880687713623,7.895203113555908,2.8851685523986816
10044,6.552766799926758,4.288566589355469,10.276307106018066,3.0098721981048584
10045,8.831853866577148,4.045965194702148,8.517964363098145,2.6011803150177
10046,6.851893424987793,3.992673397064209,10.471075057983398,2.9852957725524902
10047,7.864574432373047,4.2536187171936035,10.732763290405273,3.218022584915161
10048,7.090094566345215,3.8134617805480957,9.010358810424805,2.7236413955688477
10049,8.011401176452637,4.414769172668457,8.859002113342285,1.791831612586975
10050,6.823492050170898,4.103316783905029,9.422980308532715,2.1838464736938477
10051,9.806573867797852,4.677007675170898,9.055763244628906,3.0228116512298584
10052,10.53161907196045,4.438474655151367,9.675333023071289,3.019782543182373
10053,5.056316375732422,4.539299964904785,8.341304779052734,3.4356698989868164
10054,6.833991527557373,4.461261749267578,9.58029842376709,2.934112310409546
10055,6.973873615264893,3.9022839069366455,9.362302780151367,4.5807929039001465
10056,12.257210731506348,4.867924690246582,10.200789451599121,3.2354674339294434
10057,7.67077112197876,4.196311950683594,9.240817070007324,3.111860752105713
